19,2018-03-08T20:31:33.000Z,8t7cqTDwRGY,Walker covers ground for a sliding grab,5/9/97: Larry Walker makes a sliding catch in right on the turf at Veterans Stadium to take a hit away from Mickey Morandini Check out http://MLB.com/video for ...,0
20,2018-03-10T02:14:47.000Z,lLma6guy28M,[Save Time And Effort] How to Grab or Extract Links From Google Search Results,"Dear Everbody, You can use semi automation to save your time and effort. This is a how to grab or extrack links from google search results video tutorial.",0
21,2018-03-03T19:53:09.000Z,KVw2yj1HcY0,Grab and Go kit,"So this is my Grab and Go kit. Something i put together, hopefully give you ideas to put your own kit together. This wont be everyones choice and its an example ...",0
22,2018-03-10T02:08:44.000Z,Cpa6miIm7_A,MPS kicks off Grab 'n Go Breakfast kiosks for middle school students,"It's National Breakfast Week, and this year's theme is ""I Heart School Breakfast."" Subscribe to WISN on YouTube for more: http://bit.ly/1emE5YX Get more ...",0
23,2018-03-12T19:44:41.000Z,CQnDWh02dIc,Land grab in South Africa 3/11/18,"There have been reports of large scale land grabs in Eastlynne, Pretoria, South Africa. Following the governments decision to seize land and property from ...",0
24,2018-03-13T17:20:56.000Z,XJ7J1Cmh4LM,Urgent Adventures to Grab Before They are Gone,"Find out what places you need to see before human impact, global warming and other pressures make them impossible to visit.",0
25,2018-03-09T04:03:17.000Z,oNP2niJUalg,"Interview: ""I Thought the Sasquatch  Was Going to Grab Me!""","After almost a year, Karen finally opens up about her up close and harrowing encounter with the old, gray sasquatch.",0
26,2018-03-17T19:23:16.000Z,dUotPMAbDyA,What's a Meron Grab? Yuto Knows,"I've been doing these Melon grabs on everything for like 30 years, so I renamed it Meron Grab in a dedication to my name and oriental lingo.",0
27,2018-03-09T04:58:44.000Z,2ZMFNC3tZ-w,"Trump to meet Kim, Alejano on frigates deal, Uber and Grab | Midday wRap",Watch Rappler's midday newscast with Marguerite de Leon. For more: http://www.rappler.com/video/newscast/197773-thewrap-march-9-2018-midday-edition ...,0
27,2018-03-05T16:53:13.000Z,5WbsTNyClkI,Sled Backward Run Pole Grab,"Sled Backward Run Pole Grab: load your pushing sled with the desired weight. Facing and pulling on the sled with your arms fully extended, grasping the sled ...",1
28,2018-03-14T15:25:44.000Z,dE7wsXrfFIg,Guillory Mad Libs (2018)!(Grab Edition),Guillory Mad Libs (2018)!(Grab Edition) https://www.patreon.com/GuilloryFamily https://www.facebook.com/guillorys/,0
30,2018-03-06T19:11:07.000Z,NXZvJkUsXqw,Seek a Champion... Not a Savior (Grab Your Headset),"In the world of affluent romance women & men go into it for a variety of reasons. Financial benefits seem to top the list. But, if you are only looking to date affluent ...",0
31,2018-03-16T12:29:57.000Z,mWgHrzrAuO8,Cool Transitions to Grab Attention,Transition I Referenced: https://www.youtube.com/watch?v=nHjzeDMvYFY Today we are breaking into TRANSITIONS! So the coolest transitions are typically the ...,0
32,2018-03-13T03:30:31.000Z,d0W25g63Muw,Grab or Gone offer extended till 31st march,Take advantage of the Grab or Gone offer to equip you with Seiko Super Resistant blue Protect your eyes with Seiko Super-Resistant Blue glasses. Exclusively ...,0
33,2018-03-09T14:32:22.000Z,g-vEtguES_I,Tab grab - How to use it? -,"[EN] Wall-mounted tab grab. Made of aluminium, practical and useful for hanging orders, tabs and receipts. Contains balls inside, allowing to block the sheets, ...",0
34,2018-03-08T22:04:50.000Z,d40Iv9ELvsI,Jonathan Cheban and Corinne Olympios grab lunch in Beverly Hills,ACTORS & MUSICIANS. Do you want more exposure. Check out services at http://www.HollywoodToYou.com PLEASE FOLLOW US ON TWITTER ...,0
36,2018-03-11T04:30:43.000Z,h_XfFHmU368,Funeral purse smash and grab,Allen Carter talks to the woman who lost her purse when attending the funeral of her mother.,0
38,2018-03-04T11:18:51.000Z,W2ipFXTPVvw,Private developers grab government land in Juja,The government moved in to reclaim what it refers to as stolen public land in Juja Sub county after it emerged that a private developer was intending to construct ...,0
39,2018-03-16T14:54:38.000Z,U6fFnjCqaEg,Shocking moment attackers grab man by THROAT during robbery - Daily Mail,The brutal night assault took place in the leafy west London borough of Kensington and Chelsea - one of the most exclusive areas in Britain. It involved two men ...,0
40,2018-03-14T17:03:51.000Z,TNHGWOLZvrc,shriya ass grab and felt,ass felt.,0
40,2018-03-14T17:23:59.000Z,COB_z-4vSs4,sneha ass grab and ass worship,ass felt.,0
40,2018-03-06T23:05:30.000Z,77PlS17RtMc,'S' stands for...,"I don't even know anymore... *Please don't forget to share this!!!!* Read the ""about"" section if you want to subscribe. Sources: ...",0
40,2018-03-11T10:31:28.000Z,TpKP3T3EK_A,Residents of Mlango Kubwa area in Nairobi protest attempted land grab by religious institution,There were demonstrations in Pangani Mlango Kubwa area as residents protested an attempt to grab a children's playing ground. Residents said a religious ...,0
41,2018-03-11T14:39:49.000Z,3xNg1uSfMzE,Pin Mail! - Limited Edition Grab Bag,Hey Disney friends! I got a great deal on this LE grab bag! Loved all my pins so much and even got some good traders! I hope you enjoy the video! Like and ...,0
42,2018-03-09T05:57:53.000Z,SAlRKiQeNiQ,Try on Review - Jewellery Subscription @ 389 - Grab Box March | Unboxing,"Hi Friends, There are two Giveaways open on my channel  In Collaboration with Lady Raga, I have announced the BIGGEST GIVEAWAY on my Channel, ...",0
44,2018-03-14T00:29:13.000Z,y-eQPwf0Erg,March 13th Grocery Grab,"Elden's Fresh Foods hosted the 2nd annual Neighborhood National Bank ""Grocery Grab"" in Alexandria March 13th. As VOA's Joe Korkowski tells in this story, ...",0
45,2018-03-17T10:04:13.000Z,NWPEBz0mkPk,"The White Nizzy ""Grab Em By The Pussy"" Feat. Dr. Theirry","The White Nizzy and Dr. Theirry ""Grab em by the PUSSY"" 2nd single off the Metal Bunny records release ""The Sinful Human Nature(Summer 16) Feat.",0
46,2018-03-11T22:05:17.000Z,KQ_IJvdqoSA,NEW Gem Grab Map Sapphire Plains OP Strategy! + $50 Giveaway Winners! Brawl Stars,"Today in this Brawl Stars video, we discuss an overpowered (op) strategy on the new s&g (gem grab) map Sapphire plains! This team comp includes a maxed ...",0
47,2018-03-12T17:13:33.000Z,ly8-zd-TogU,Mall Grab - Untitled 2018,Fresh techno banger from the bossman Mall Grab. Taken from his Rinse FM show on 7th March 2018. Follow Mall Grab: https://soundcloud.com/mallgrab No ...,0
47,2018-03-07T16:00:02.000Z,VGGngmFvHEk,99.9% PLAYERS CAN'T GRAB THE COIN! (Happy Wheels #113),"99.9% PLAYERS CAN'T GRAB THE COIN! Welcome back Kops! Today we are back with a brand new gaming video , Happy Wheels. If you enjoyed this video ...",0
48,2018-03-08T02:38:51.000Z,5MIVvnQHxeM,Hobo Johnson & The LoveMakers - 2018 NPR Tiny Desk Contest (Peach Scone),"from where I'm from, we use tables as desks. Find Peach Scone (studio & live) everywhere: http://smarturl.it/peachscone [Intro] Sorry but- (Go ahead) Oh no What ...",0
48,2018-03-13T16:00:03.000Z,DlqIhDLONu0,BEST Gem Grab TEAM!! //  Brawl Stars Molt,Time for more Brawl Stars! Hope you guys enjoy the video! Brawl Stars android should come out in the next couple months! Love you guys! - 10% off Gfuel ...,0
49,2018-03-09T15:28:48.000Z,T_eLHd-R_oc,Israel stages 'largest West Bank land grab in 30 years' - Daily Mail,"The captured land, in the Etzion Jewish settlement bloc near Bethlehem, was declared 'state land, on the instructions of the political echelon' by the military-run ...",0
50,2018-03-17T04:39:08.000Z,E4ePiOnJRMs,Dotdotbang Mystery Grab Bag! What's inside?!  Will we get a Puni Maru?,"Hey everyone, we got a mystery grab bag from dotdotbang. They promise more squishies than you pay for. Help us decide if it was worth it. Thanks for Watching!",0
51,2018-03-05T22:57:11.000Z,dkBO9IVhemA,The NY Telecom Power Grab,Lobbyists for the telecom companies are trying to quietly pass legislation to take away any local control over the placement of wireless telecommunications ...,0
52,2018-03-13T12:04:55.000Z,MMR3-iJxssI,"Smash-and-grab at Detroit liquor store connected to theft of police, fire uniforms","Detroit police say a smash-and-grab at a liquor store early Tuesday morning is connected to theft of dozens of police and fire uniforms last week. Police, fire ...",0
54,2018-03-12T05:04:11.000Z,kpaFVM7T0M8,President Ramaphosa expresses disapproval of illegal land grabs,President Cyril Ramaphosa has expressed disapproval of illegal land grabs. This comes amid reports that people are occupying land on plots in Midrand ...,0
55,2018-03-14T23:56:06.000Z,nBQ8YsNkV1I,Tyrann Mathieu highlights | 2017 season,Watch the 2017 highlight from Arizona Cardinals safety Tyrann Mathieu.,0
55,2018-03-15T20:09:52.000Z,28Sf0x50mJU,Loods & Mall Grab - Love Is Real,https://soundcloud.com/steelcitydance... http://www.shallnotfade.co.uk/album/l...,0
55,2018-03-09T02:55:32.000Z,FEFJaqDLKyo,SHE RODE THE LIGHTNING!,GRAB SOME MERCH FOR A SHOUT-OUT! http://bit.ly/2rLcMto MESSAGE ME ON FACEBOOK! http://bit.ly/2BDmfUE BIG THANKS TO EDUBIRDIE.COM PAPER ...,0
55,2018-03-04T03:18:47.000Z,z0fA1a8ikz8,Q n A with Joan Indonesian Idol #GrabTakesYouThere,"Hallo Idol Lovers, kali ini Joan Indonesian Idol mau bacain Q n A dari Idol Lovers yang udah kasih pertanyaan di Sosial Media loh, dan juga Joan dapet ...",1
56,2018-03-05T18:27:31.000Z,cZlo7hiAVfk,"Jimmy Fallon, Michael Che, Bill Maher on Trump's gun grab in Best of Late Night","Is the president on the side of the NRA or not? The comics analyze. Watch our favorite weekend moments, then vote for yours at usatoday.com/opinion.",0
56,2018-03-09T18:30:01.000Z,PGLPpnJUBZ8,TeeFury Grab Bag Tshirt Haul,Thank you so much for watching my Teefury Grab Bag TShirt Haul video http://www.teefury.com/ ~~~ Wanting to help the channel while doing your shopping on ...,0
57,2018-03-15T14:00:02.000Z,WWaSK0KOYhU,How to fight someone bigger | throat grab,"How to fight someone bigger | throat grab Martial Arts Master teaches How to fight someone bigger | throat grab , Muay Thai fighter and Wing Chun fighter using ...",0
58,2018-03-18T15:11:59.000Z,t_NCSQUKr9U,Facebook suspends British-based data company used by Trump campaign,Cambridge Analytica is under investigation by Facebook after allegations it mishandled data of more than 50 million users.,0
58,2018-03-16T14:00:06.000Z,oOBP36mUHms,How To Make a Build in Bloodborne (Guide),"ALL LINKS HERE IN THE DESCRIPTION, CLICK SHOW MORE] Bloodborne is free on PS+ for all of March. Go grab it if you haven't already. Experience it first ...",0
58,2018-03-04T04:27:45.000Z,09ZCJnf-qMw,Trump says 'president for life' sounds great,"In closed-door remarks obtained by CNN, President Trump praised China's President Xi Jinping for recently consolidating power and extending his potential ...",0
58,2018-03-13T22:22:10.000Z,WN4x58Dx6tU,Golf Clash How to Understand Wind and Rings made EASY!,Tired of landing in the bunker or sand on a drive or shootout? This Golf Clash Tutorial will help you improve your accuracy whether in high winds or low. Grab ...,0
58,2018-03-06T22:40:03.000Z,mOsfHa8II4U,"LA Rapper G Perico Talks with Snoop About Sold Out Shows, Jheri Curl and Gang Life | GGN NEWS","MERRY JANE https://www.merryjane.com G Perico is coming for the West Coast crown. But instead of violence or intimidation, the new millenium G-funk genius ...",0
58,2018-03-10T05:14:44.000Z,xQIKmavH7dU,"long hair growth Tamil,hair loss remedy in Tamil.easy, fast hair growth tips in Tamil","how to grow hair fast in Tamil, head hair special oil in Tamil, vegama talai mudi valara, karuppu mudi in Tamil, how to stop hair fall, health & beauty tips in tamil.",0
58,2018-03-12T16:10:53.000Z,lBS80HA07pM,In Theory: Can A Switch Hardware Revision Extend Its Lifespan?,"'New Switch', anyone? Nintendo has a history of hardware upgrades and with the firm planning for the Switch generation to stretch beyond 2021, it's going to ...",0
58,2018-03-09T13:26:03.000Z,Lsr-o0hCI2s,Signed By Bassjackers Vol. 4: Higher Place (incl FLP/Samplepack),Download the soundpack here: http://www.bassjackers.com/signed-by-bassjackers-vol-4 'Signed by Bassjackers' is a digital series where Ralph shares how ...,0
58,2018-03-12T13:00:09.000Z,hP14sWKKtR0,Running an effective Housing Unit in Prison - Prison Talk 14.12,"Big Herc and Anthony, First off I would like to give you both props for what you are both doing. I respect the fact that you are using your incarceration experiences ...",0
58,2018-03-05T16:49:43.000Z,oOoe464SLoU,The Swords of Ditto - Gameplay Trailer,Coming to PlayStation 4 and PC on April 24! The Swords of Ditto is a compact action RPG that creates a unique adventure for each new hero of legend in the ...,0
58,2018-03-07T16:05:07.000Z,68p_x3Ivc1Y,[4K] Crackdown: Xbox One X Back-Compat vs Xbox 360 Graphics Comparison + Frame-Rate Test!,"As we wait for Crackdown 3, here's a refresher of how great the original Xbox 360 game is - now running at 4K thanks to the Xbox One X's latest update.",0
58,2018-03-14T14:04:45.000Z,S64jAFeAFCw,[4K] Burnout Paradise Remastered: Xbox One X/Xbox One vs Original PC - Not Just A Port!,"It may look very familiar, but the upgrades are plentiful and it's all about ensuring that the original experience holds up well in your 1080p or 4K screen. In this ...",0
58,2018-03-13T20:27:39.000Z,-CsepOAh8Yg,Sexy actress boob grabbed by Jackie shroff,Bollywood movie hottest kissing scene https://youtu.be/mrShXdhPqyI Sexy actress hot navel show https://youtu.be/vJbQGVm1xjM All hot scene of hate story 4 ...,0
58,2018-03-12T22:00:02.000Z,mXv29tAx05Q,How LEGO kept a plastic brick relevant for 60 years | CNBC Reports,"60 years ago, the LEGO brick was invented in Billund, Denmark. Today, LEGO is the world's strongest and most valuable toy brand with several thousand ...",0
58,2018-03-14T02:05:30.000Z,bw5bbpxkBQQ,Terry Crews: Kevin Hart Tried To Play Mind Games With Me  - CONAN on TBS,"CONAN Highlight: On Kevin Hart's new show ""What The Fit,"" Kevin tried to convince Terry Crews that his smaller size made him a superior athlete. More CONAN ...",0
58,2018-03-10T01:00:20.000Z,qooukJvP3Dk,Freestyle Bullfighters Are Bringing The X Games To The Rodeo (HBO),"Freestyle bullfighting is kind of like the skateboard vert ramp event at the X-games, except the ramp has two massive horns, weighs 1500 pounds, and ...",0
58,2018-03-08T18:00:09.000Z,sjNPwP_iiVw,Militias Are Burning Villages in Congo. We Tracked the Toll. | NYT - Visual Investigations,"We obtained satellite images that show how lakeshore villages in the Democratic Republic of Congo have been destroyed in recent attacks, forcing 140000 ...",0
58,2018-03-12T20:06:38.000Z,Qhpe0rQXyi8,CHANCE TO GET A LEGENDARY BRAWLER | Drop Rates of Brawl Boxes | Brawl Stars,"Today I show you the exact drop rates for the Brawl Boxes inside Brawl Stars. Want to know what the chances to get a legendary brawler, mythic or just power ...",0
58,2018-03-08T06:19:16.000Z,aCgNWH0OaMk,Francisco Lindor lays out for diving stop to rob Tommy La Stella,Francisco Lindor makes an impressive diving stop on a sharp grounder and delivers a strong throw for the out at first base Check out http://MLB.com/video for ...,0
58,2018-03-17T17:22:43.000Z,Xq8-QJvIu3Y,Facebook suspends data firm tied to Trump campaign,Facebook has suspended a data firm that worked with President Trump's campaign team over a violation of the site's privacy policies. The Guardian is reporting ...,0
58,2018-03-18T03:00:01.000Z,tTtSBeb3z-s,Cardi B's Not Letting Pregancy Stop Her From Performing at Coachella | TMZ TV,the rapper's due the first week of July and will be close to 7 months pregnant with Offset's kiddo when she takes the stage next month at Coachella. SUBSCRIBE: ...,0
58,2018-03-15T13:47:18.000Z,2wZdSjx-Ef4,Dann Road squatters protest,'We can't have another wall of China here in South Africa where the poor are on one side and the so-called rich on the other side' - EFF.,0
58,2018-03-16T12:01:14.000Z,e706O7znX4k,Crimea four years after the Russian takeover | DW English,"In March 2014, Russia annexed the Crimean Peninsula. Now, questioning the legitimacy of Russian control can land you five years in jail. Still, it's no accident ...",0
58,2018-03-11T19:45:50.000Z,AttbMdBz7zU,How Real Estate Agents Should Use the Google Adwords Keyword Planner Tool,How Real Estate Agents Should Use the Google Adwords Keyword Planner Tool Real Estate Google Adword Mastery: http://bit.ly/2p0NLH0 Monthly Real Estate ...,0
58,2018-03-06T02:37:52.000Z,mGluodea19k,The history of China's Communist Party,"Mao Zedong established the People's Republic of China in 1949, and his legacy remains today. Learn more about this story at www.newsy.com/77315/ Find ...",0
58,2018-03-13T09:08:11.000Z,fGjCUZ5ya8Y,RAW: Ultra-Orthodox Jews clash with cops over military draft,"Hundreds of Ultra-Orthodox Jews have blocked roads and clashed with police in Israel, protesting military drafts. READ MORE: https://on.rt.com/90xd RT LIVE ...",0
58,2018-03-10T18:35:49.000Z,7w_AZ12abmI,Mt. Elgon residents say police abusing power during curfew hours,Mt Elgon residents want the national government to call off the dusk to dawn- 90 day curfew imposed on the area. Residents say police are looting from locals ...,0
58,2018-03-07T21:34:18.000Z,Uc5TmP29pfc,Boston College Gets Dynamic Chase-Down Block | Must-See Moments #GoodAtLife,Check out Boston College guard Ky Bowman being rewarded for his hustle with this uber-athletic chase-down block in this ACC Must See Moment sponsored by ...,0
58,2018-03-10T17:39:15.000Z,oAkb9NsRqQw,BULL BOTS IN ROBO RUMBLE! | Brawl Stars | New LANDSCAPE Update,Here in the new update of Brawl Stars Landscape isn't the only thing that has changed. The melee bots in Robo Rumble can CHARGE at you after the third boss ...,0
58,2018-03-17T00:30:00.000Z,I0-mcZg-Uvw,Rep. Lee Zeldin Calling For Second Special Counsel,Rep. Lee Zeldin Calling For Second Special Counsel.,0
58,2018-03-18T14:39:41.000Z,ripk_FOCClk,Ukraine stops Russians voting in Russian consulates over Crimea row,"Ukraine is barring some 72000 Russian citizens on its territory from voting in Russia's presidential election, over the issue of reunification with Crimea. Moscow ...",0
58,2018-03-05T14:54:48.000Z,g4ZAepCesQM,HAMMER | C-SPACE (FMB011),"OUT NOW ON 12"" / DIGITAL DOWNLOAD & STREAM https://lnk.to/FMB011 The first release of 2018 on the 'Feel My Bicep' label welcomes back Hammer for his ...",0
58,2018-03-18T01:19:30.000Z,ai-Z4BIw39o,Facebook suspends data firm with Trump ties,"Facebook has announced it is suspending Cambridge Analytica, a data firm with ties to President Donald Trump's campaign, over concerns about violations of ...",0
58,2018-03-18T02:03:44.000Z,Wk6mF_4tLH8,Saneem calls for clarification on an article published in the Fiji Times,Saneem calls for clarification on an article published in the Fiji Times regarding ballot paper counting. Click here for the full story: ...,0
58,2018-03-16T14:44:55.000Z,Cc1HHlJjCng,Israel approves more settlement homes in East Jerusalem - Daily Mail,"U.S. President Donald Trump and Israeli Prime Minister Benjamin Netanyahu (right) will speak Sunday for the first time since Trump's inauguration, with Israel ...",0
58,2018-03-15T11:04:11.000Z,zcvhNBmsBhk,Business owners nervous about Brexit despite upbeat forecast | Money Talks,"The UK's Chancellor of the Exchequer has delivered an upbeat economic outlook. In his spring statement to parliament, Philip Hammond said the UK's best ...",0
58,2018-03-13T05:19:05.000Z,pm0qMtj8-rk,"PNP asks DOJ to reverse dismissal of Peter Lim, Kerwin Espinosa charges","The Philippine National Police (PNP) filed a motion for reconsideration to reverse the Department of Justice (DOJ) decision clearing Peter Lim, Kerwin Espinosa, ...",0
58,2018-03-04T18:44:09.000Z,szzvbB3V22c,Ruto tells opposition to stop all the talk about 2022 and focus on development,"Opposition leaders have rubbished calls by the deputy president, William Ruto, asking leaders to stop all talk about 2022 succession politics. Earlier in the day, ...",0
58,2018-03-13T14:21:47.000Z,9pRQ9sGhkuQ,I Built The Sky - Cumulus (Watch in 4K),Cumulus is taken from the album 'The Sky Is Not The Limit' AVAILABLE NOW ON ALL MAJOR STREAMING SERVICES: DOWNLOAD NOW ...,0
58,2018-03-04T17:00:17.000Z,Ob71UCMXnKI,Former Staffers Say InfoWars & Alex Jones Engage In Racial And Sexual Harassment,"According to complaints filed by former employees of Alex Jones' InfoWars, the website and host routinely engage in racial and sexual harassment of employees ...",0
58,2018-02-20T10:47:43.000Z,UEQGPznS_b8,Grab Training Online : Video Tutorial Online Training Grab Indonesia,Grab Training Online : Video Tutorial Online Training Grab Indonesia Mau Jadi Mitra Grab (Driver) ?? Hubungi Aswar (hp/wa : 0852 4207 3135) Jangan Lupa ...,1
59,2018-02-26T11:10:21.000Z,tcOppmFXqJw,OMG MY FIRST EVER $20 SQUISHY SHOP GRAB BAG | Squishy Shop Package || Forever Squishies,Hello! This was filmed in October 2017    . Except it got deleted by accident and I somehow regained the footage now so I re edited it and here YA go! Pls don't ...,0
60,2018-02-27T04:00:01.000Z,3jWhXtPRQLk,NEW Michaels Mystery Grab Boxes Valentines 2018,"Check out Ibotta to get cash back! Use my referral code, hvlwofe, and you can earn an extra $10. Sign up at https://ibotta.com/register?friend=HVLWOFE ...",0
61,2018-02-23T00:39:52.000Z,m71vM4NJP3Y,Friday the 13th The Game - In Depth: JASON'S NEW GRAB!,Tiffany's new booty...,0
62,2018-03-02T16:27:04.000Z,Wf2uatQmkr4,Loods & Mall Grab - Sweetness,QUAALUDES001 http://www.shallnotfade.co.uk/album/loods-mall-grab-love-is-real.,0
62,2018-02-18T05:49:43.000Z,jeCD-rjzo8w,Chief Keef - Grab A Star (SLOWED),Florida - California.,0
63,2018-03-02T15:16:32.000Z,hOBvHUgygUE,Make Ahead Grab & Go High Protein Snacks: Vanilla Latte Energy Bites and Clean Eating Smoothie Packs,Find Recipes Here: www.DashingDish.com.,0
64,2018-03-02T16:46:25.000Z,FF6Zu9ipaHo,Who will grab more seats in Senate polls? Iftikhar Ahmed analyses,"ARY News Official Youtube Channel, For more video subscribe our channel and for suggestion please use the comment section.",0
65,2018-02-22T19:48:35.000Z,gLC8CAxBsYA,New Grab Animation!? | Friday the 13th: The Game,Original Tweet - https://twitter.com/Friday13thGame/status/966750509708300288 Join our Discord! - https://discord.gg/slashncast OUTRO SONG ...,0
66,2018-03-02T13:24:01.000Z,BecymJf6Xo4,engcon Detachable/Retrofittable Grab Cassette,"engcon's grab cassette GRD is developed to fit Q-Safe-D quick coupler. The grab cassette is simply hooked in place in the QSD quick coupler, after which it is ...",0
67,2018-03-01T21:01:24.000Z,c9GvJgC1Dkc,Smash & Grab Deep Hollows Epic Gameplay! | Brawl Stars,"Hey guys MiniSenju here and in today's video I play some Smash & Grab in the Deep Hollows map, the brawlers I play on this map are Jessie, Dynamite and ...",0
67,2018-02-20T21:15:12.000Z,hlpfgp3CBCo,Barbuda: new land grab accusations,"Once an unspoilt Caribbean paradise, last September, Hurricane Irma turned the island of Barbuda into a scene of devastation. But months later, many residents ...",0
68,2018-02-20T17:36:08.000Z,4wQhGVLG_M0,Lil Almighty Benji ft. Almighty Suspect - Just Grab (Prod. S.Prod) [New 2018] (BestInTheWestRap),Lil Almighty Benji ft. Almighty Suspect - Just Grab (Prod. S.Prod) [New 2018] (BestInTheWestRap),0
69,2018-02-17T15:30:01.000Z,Lg0obENJ4AM,Traveler's Notebook Layout * Scale it Down #02 * Grab 5,Join my friend Suzanna and I in a new series focussing on scaling down your 12x12 layouts and transition them into Traveler's Notebooks. Each month will ...,0
70,2018-03-02T19:07:51.000Z,-Al_qQt61Yw,"Operation: ""Snatch & Grab"" - [TRAILER]",The assignment was clear. Grab the enemy intel and get out of there. But things didn't go to plan for our agent... Coming Soon 4th March 2018 Link to video: ...,0
71,2018-02-17T09:38:07.000Z,zd2gonpBJ5Q,Lets learn DBFZ! - Understanding Android 16's grab mixup,"Android 16 has a very powerful mixup opportunity off every (standing) light command grab! In this video I detail your options, and also ways to defeat it.",0
72,2018-02-23T03:08:08.000Z,1q1KNAyzT2U,How to Capture / Grab Image Text with Google Keep (No Sound),This is a video showing how to use Google Keep to capture text from a picture. Here are the steps: * Open Google Keep *Use the camera icon within Keep to ...,0
73,2018-02-19T21:00:01.000Z,VHfKekt6IJ4,Shield Grab - A Semi Shield Grab Video,twitch.tv/psusmash.,0
74,2018-02-22T17:14:13.000Z,JL2bxIgaHaA,Legendary Hunter VR:  Grab A Pistol And Shoot Some Ducks!,"Legendary Hunter VR: In this game you will be placed in a sort of rain forest environment with very nice visuals and audio, and the goal is to survive through the ...",0
75,2018-02-22T03:46:56.000Z,wtnvd8fjOjI,"DZMM TeleRadyo: Government-set base fare for Uber, Grab pushed","Transport network companies Grab and Uber may soon follow a government-set uniform fare structure, according to the Land Transportation Franchising and ...",1
77,2018-02-28T07:56:20.000Z,mCGCK1D3sMw,Funny Moments: Fortnite // Not a cash grab I promise,"Jumped into fortnite to see what it is all about, enjoy ;) Twitch: http://www.twitch.tv/explosive_tnt_gaming Twitter: https://twitter.com/ModpackHenry Dingo's ...",0
